type,name
gene,JARID2
gene,TCF25
gene,VPS53
gene,PAICS
gene,GATSL2
gene,PRKG1
gene,PFKP
gene,ETF1
gene,BMF
gene,UQCRC2
gene,DPCD
gene,KDM2B
gene,NAF1
gene,KALRN
gene,NGF
gene,DHDDS
gene,CFH
gene,DHPS
gene,MTCL1
gene,DUSP3
gene,ATP5I
gene,ATXN2
gene,SNRNP27
gene,NES
gene,KPTN
gene,SLX4IP
gene,ATP7B
gene,ARHGAP26
gene,SP4
gene,MACROD1
gene,MRFAP1
gene,CUEDC1
gene,FLT4
gene,ASCC2
gene,COX14
gene,COPA
gene,GUCY1B3
gene,RAC3
gene,IL6R
gene,MRPS18A
gene,KLHL42
gene,NANOS1
gene,TEAD2
gene,CAMK2B
gene,ABCD3
gene,RHOQ
gene,IPO13
gene,MARS
gene,NR2F1
gene,BAIAP2L1
gene,MSR1
gene,SYNPO
gene,CASC3
gene,GPX2
gene,GID8
gene,F11R
gene,PID1
gene,ALMS1
gene,KCNAB2
gene,CLPX
gene,WDR19
gene,PAFAH1B3
gene,TGFA
gene,SCRIB
gene,UBE2O
gene,DDX18
gene,FAM124B
gene,PDHX
gene,SRP9
gene,LRWD1
gene,HCLS1
gene,ACVRL1
gene,GART
gene,MRPS6
gene,YOD1
gene,HOMER2
gene,MFN1
gene,GPC1
gene,B9D1
gene,ABTB1
gene,TRIB2
gene,NPC2
gene,SPCS2
gene,SPTBN2
gene,PPTC7
gene,ABCC2
gene,SLK
gene,NLK
gene,PAN3
gene,PPM1D
gene,HMGCR
gene,CEP19
gene,ASB7
gene,CCNG2
gene,PEG10
gene,SGPL1
gene,ARHGAP9
gene,MLPH
gene,ARL3
gene,OSBPL10
gene,ELAC2
gene,SPOPL
gene,OSBPL11
gene,STBD1
gene,PRAM1
gene,TXNRD2
gene,RNMT
gene,DIAPH1
gene,UQCR10
gene,RASIP1
gene,ZNF212
gene,REM1
gene,CHMP2A
gene,WEE1
gene,CNN1
gene,EEF2K
gene,NPM2
gene,DENND4A
gene,ACKR3
gene,IFT140
gene,RNF144A
gene,S100P
gene,LAIR1
gene,DHX37
gene,AAK1
gene,ZNF136
gene,GNPAT
gene,CREBZF
gene,RARB
gene,ROCK2
gene,ABLIM1
gene,TREX1
gene,FYB
gene,CDK12
gene,SRSF8
gene,GEM
gene,HSDL2
gene,S100A14
gene,PTCD3
gene,PGM2
gene,DPYSL3
gene,MXD3
gene,TTF1
gene,NLRP3
gene,LDB1
gene,TTC3
gene,SSBP2
gene,SH2D3A
gene,LIMK1
gene,CENPM
gene,SSBP3
gene,HLA-DRA
gene,SPTBN4
gene,PKNOX1
gene,PPP1R12B
gene,ALDOA
gene,MRPS30
gene,NAP1L1
gene,MRPL1
gene,ITGA3
gene,TMEM126B
gene,TYSND1
gene,KRT19
gene,DIXDC1
gene,HEBP2
gene,GRAP
gene,RAP1GAP
gene,ATL3
gene,CTF1
gene,TCFL5
gene,KCNIP2
gene,HPCAL1
gene,ASB8
gene,SFRP1
gene,GIPR
gene,ADRA1B
gene,ZFAND6
gene,AHI1
gene,HCN3
gene,AAGAB
gene,ZNF148
gene,C1QTNF1
gene,PKIA
gene,SAMM50
gene,MAPKAPK5
gene,PEBP4
gene,KIF22
gene,VWF
gene,PHLDB1
gene,SKAP2
gene,ATP1A2
gene,TALDO1
gene,MYO1D
gene,KCMF1
gene,ITGA1
gene,PPIL2
gene,ANG
gene,SRGAP2
gene,ZNF205
gene,CCDC136
gene,LRCH1
gene,CHCHD3
gene,CLSTN1
gene,UQCRQ
gene,ZNF440
gene,CEP170B
gene,GBAS
gene,FOXN3
gene,CFAP97
gene,RAB3D
gene,KDM2A
gene,RBM38
gene,PTPRK
gene,FAM96A
gene,COX7A2
gene,CAMK2G
gene,HARS
gene,PAPSS1
gene,ALOX5
gene,PHYH
gene,KLHL21
gene,RASSF2
gene,GON4L
gene,STK38L
gene,MIEF2
gene,PEA15
gene,RBM28
gene,KLC1
gene,UBA52
gene,SHISA5
gene,ARHGDIB
gene,CD36
gene,RHOF
gene,SCG5
gene,SLC25A22
gene,APBA2
gene,SCCPDH
gene,LIMS2
gene,FAM109A
gene,COX4I2
gene,FCHO1
gene,MAML3
gene,ISM1
gene,APBB2
gene,CFL2
gene,DDR1
gene,ZNF3
gene,AGT
gene,SYTL1
gene,GRIK5
gene,HIVEP2
gene,USP39
gene,USP49
gene,NUSAP1
gene,ZNF224
gene,SMOC1
gene,COL7A1
gene,PILRA
gene,ARHGEF1
gene,PLIN5
gene,PRKD2
gene,LRP8
gene,PYGL
gene,SEMA4G
gene,ID2
gene,TEF
gene,GNB5
gene,TGFB3
gene,MYL9
gene,EHD3
gene,LAT2
gene,RASAL2
gene,ADORA2A
gene,FGFR3
gene,PREX2
gene,CCL5
gene,QPRT
gene,RABGGTA
gene,CRIP2
gene,YBX3
gene,GRPEL1
gene,PROSER2
gene,BRK1
gene,PCIF1
gene,KIF13A
gene,FCGR2A
gene,GALE
gene,C5AR1
gene,LRRC49
gene,IFIT2
gene,HEYL
gene,SAMSN1
gene,DCAF1
gene,IQCE
gene,GPRC5B
gene,PRR5
gene,HLA-C
gene,GGT1
gene,MKL1
gene,GGT7
gene,LPCAT1
gene,CCDC116
gene,MAGI3
gene,RNF24
gene,OSBP2
gene,ATPIF1
gene,DENND1A
gene,LGMN
gene,TCHP
gene,PPP2R5D
gene,SYN2
gene,BSG
gene,ELOVL1
gene,TTYH2
gene,GMDS
gene,GRK5
gene,SOX15
gene,RTF1
gene,GSTA4
gene,HSD17B4
gene,EMC4
gene,MVK
gene,KCND3
gene,MAPK13
gene,LY86
gene,MARK1
gene,RFX2
gene,ARIH1
gene,RCL1
gene,CLN8
gene,NLRX1
gene,STARD10
gene,PLCL2
gene,SCD5
gene,AAMP
gene,RNF19B
gene,RILPL1
gene,UQCRH
gene,FBXW9
gene,ALAD
gene,ZNF653
gene,PGAM1
gene,PARVG
gene,ASAH1
gene,HAAO
gene,GP1BA
gene,TCF7L1
gene,RASSF4
gene,SIPA1L3
gene,FHL5
gene,MTERF3
gene,USB1
gene,ESYT2
gene,MADD
gene,PITPNM3
gene,SPATA2
gene,CA4
gene,DDX46
gene,DVL2
gene,NDUFA6
gene,HEXIM2
gene,RBP4
gene,ITGB5
gene,NDUFB1
gene,AP4M1
gene,GDAP1
gene,TRMT61A
gene,ELL3
gene,SH3YL1
gene,SSH3
gene,SYTL3
gene,NARF
gene,PAM
gene,ASIC3
gene,IMPDH1
gene,FYTTD1
gene,MAFB
gene,APOBEC3G
gene,ADRA2A
gene,FGFR4
gene,FAM65B
gene,RCBTB1
gene,LEO1
gene,HAGHL
gene,ZDHHC23
gene,SFSWAP
gene,AKAP6
gene,MBP
gene,SHKBP1
gene,SCARB1
gene,FCN3
gene,APOC1
gene,RAB11FIP3
gene,TRIB1
gene,GSTK1
gene,PLN
gene,BAMBI
gene,EFHD2
gene,PECAM1
gene,RADIL
gene,RGS1
gene,KLHL26
gene,KCNN4
gene,MRPL33
gene,UBE2R2
gene,RILPL2
gene,USP46
gene,DZANK1
gene,TAGLN2
gene,PPM1F
gene,VANGL2
gene,EGLN2
gene,BZW2
gene,CHTF18
gene,SDSL
gene,NBEA
gene,HID1
gene,CSDE1
gene,DGAT1
gene,RBM25
gene,SGSM1
gene,FAM222A
gene,AMIGO2
gene,FBP1
gene,MPZ
gene,NRG2
gene,KIAA1217
gene,IGFBP2
gene,DUSP26
gene,SNX18
gene,SVIL
gene,TNFAIP8
gene,PCCB
gene,ATP6V0A2
gene,MRPL40
gene,RILP
gene,SSTR2
gene,NDE1
gene,SERTAD1
gene,BEAN1
gene,PDLIM5
gene,SYNPO2
gene,EPN2
gene,BRSK1
gene,CACNA1C
gene,TRIM44
gene,KANK2
gene,LBH
gene,SUPT6H
gene,RBM4B
gene,ANK1
gene,F10
gene,SIPA1L1
gene,EFNA5
gene,RAB10
gene,CD33
gene,LNPEP
gene,CLDN1
gene,TMEM189
gene,ANXA7
gene,ANKRD40
gene,RTKN
gene,DGKQ
gene,FBXL17
gene,LDLRAP1
gene,RGS9
gene,CASP6
gene,CALCRL
gene,PRC1
gene,MRFAP1L1
gene,MICAL3
gene,OSGEP
gene,TMOD1
gene,MAP7
gene,LZTS1
gene,RCAN2
gene,MGP
gene,IMPA2
gene,P2RX4
gene,ZFYVE28
gene,NOP16
gene,DIDO1
gene,LYL1
gene,PPP3R1
gene,FKBP1B
gene,HLA-E
gene,YIPF1
gene,ARHGAP27
gene,STN1
gene,KIF21B
gene,FUOM
gene,MEIS2
gene,HSPB11
gene,TRPV4
gene,DTX2
gene,RASD2
gene,ZNF207
gene,FAM84B
gene,ABCF3
gene,ENPP1
gene,PROS1
gene,NPM3
gene,MRPL42
gene,CYB5R3
gene,DFFB
gene,PHACTR4
gene,ATP5J
gene,DPH2
gene,CPEB1
gene,TET2
gene,ALDH3A2
gene,GFRA1
gene,MCC
gene,OSTF1
gene,RGL3
gene,SERPINB6
gene,SLAIN2
gene,KIF9
gene,CTSD
gene,USP3
gene,AKAP11
gene,GCSH
gene,RNF112
gene,FBXO41
gene,THBS2
gene,GLTSCR1
gene,CTIF
gene,KCTD11
gene,ARL6IP1
gene,P4HTM
gene,TNIK
gene,GAS7
gene,PMP22
gene,METTL22
gene,CBWD2
gene,RCC2
gene,AAMDC
gene,TUBB4A
gene,EMB
gene,C2
gene,UCK1
gene,ACBD5
gene,SNX16
gene,CHMP1B
gene,TSPAN13
gene,PITPNC1
gene,RAB27A
gene,ACTC1
gene,DEAF1
gene,NPR1
gene,PIK3AP1
gene,PLCB3
gene,DBNDD2
gene,MBD6
gene,ADORA1
gene,KRT18
gene,PWWP2A
gene,BEND7
gene,UCHL3
gene,HECTD1
gene,ZBTB7B
gene,PDIA4
gene,UTP11
gene,DAPK2
gene,PTCH1
gene,STX17
gene,LRCH4
gene,ISCU
gene,SFMBT1
gene,IFIT3
gene,MAP3K13
gene,PNMA2
gene,RAB3IP
gene,NOVA2
gene,SERPINI1
gene,HECTD2
gene,SLC9A3
gene,AKT3
gene,CA8
gene,ATP13A1
gene,VEZF1
gene,FKBP15
gene,RHOD
gene,KCNQ1
gene,ITGA8
gene,SH3D19
gene,INO80B
gene,SURF2
gene,GSTZ1
gene,HADHB
gene,ZNF675
gene,SYBU
gene,CSRP1
gene,MBOAT7
gene,LIG1
gene,SALL2
gene,CD38
gene,PSTPIP1
gene,PRKCSH
gene,NUP188
gene,FBXL6
gene,HGH1
gene,GTF2A1
gene,MCF2L
gene,VPS13B
gene,NSUN4
gene,ACY1
gene,TRAFD1
gene,STMN3
gene,KIF1B
gene,AGTRAP
gene,PTPRJ
gene,TRIM2
gene,COL4A2
gene,FSD2
gene,SCP2
gene,ITIH4
gene,MTMR7
gene,ZMYND10
gene,MYO18A
gene,PNMAL1
gene,DNAH17
gene,CRTC3
gene,CHN1
gene,FAM124A
gene,CPLX1
gene,KCTD6
gene,FOXC1
gene,FAM53C
gene,TTC7B
gene,SKA2
gene,FGD5
gene,SETMAR
gene,DAP
gene,TLE2
gene,PHLDB3
gene,KANSL2
gene,COX5A
gene,EXOC6B
gene,VPS4B
gene,RNF166
gene,CDKN3
gene,PHF2
gene,MATK
gene,ALS2CR12
gene,OTULIN
gene,FAM206A
gene,OAZ3
gene,NSG1
gene,MLXIP
gene,EGR2
gene,COX19
gene,ICAM5
gene,AATK
gene,PPFIA4
gene,TRPC6
gene,ITPRIP
gene,KCNK3
gene,MT3
gene,CEND1
gene,EYA2
gene,BAIAP3
gene,PDIA2
gene,PLCD1
gene,ARHGEF5
gene,TP53INP2
gene,NEMF
gene,UBR3
gene,ERCC6L2
gene,ZNF521
gene,GNAZ
gene,PDZK1
gene,SPTB
gene,PLEKHA2
gene,BRAT1
gene,STAT4
gene,TBC1D10A
gene,SLC1A1
gene,ABCC1
gene,RNF103
gene,ALAS1
gene,SIPA1
gene,FNTB
gene,TIMP4
gene,KIAA1522
gene,CTH
gene,DGKH
gene,CAMKK2
gene,CD84
gene,TXNL1
gene,HOPX
gene,ALS2
gene,MRPL14
gene,CALD1
gene,AP3B2
gene,ABHD16A
gene,MARCKSL1
gene,FAM110A
gene,FOXN2
gene,ATP2B4
gene,CHN2
gene,ETV3
gene,KLKB1
gene,CACNB1
gene,TSPAN2
gene,SEMA4D
gene,ZNF512B
gene,ABLIM2
gene,TIMP3
gene,TRIM17
gene,ANKRD39
gene,FBXL7
gene,CMIP
gene,KIF3C
gene,STX6
gene,KLHL18
gene,GFRA2
gene,ZWINT
gene,LPIN2
gene,JAK3
gene,FBXO42
gene,PARPBP
gene,LRCH3
gene,ABCB1
gene,NNAT
gene,NKD2
gene,NCAPG2
gene,TPD52L1
gene,SGCA
gene,PTK6
gene,KDM4C
gene,UBAC1
gene,LSP1
gene,RASSF3
gene,MT1G
gene,ATF5
gene,RGCC
gene,ASB2
gene,HLA-B
gene,PXMP2
gene,CARD14
gene,SYNM
gene,WDR76
gene,FCGR3A
gene,GRK6
gene,EPHB3
gene,ANK3
gene,HSD11B2
gene,PDE9A
gene,FAM83H
gene,ACAP1
gene,ALOX5AP
gene,GRHL1
gene,CRTC1
gene,LTF
gene,MCAM
gene,PDLIM7
gene,BCHE
gene,FERMT2
gene,TNFSF13B
gene,CD24
gene,IRF6
gene,NEXN
gene,S100A8
gene,TKT
gene,S100A2
gene,KRT17
gene,EPHA2
gene,CSTA
gene,ZNF7
gene,GJB2
gene,MIS18A
gene,USP16
gene,TXLNB
gene,SLC22A4
gene,IKZF2
gene,PTH1R
gene,NR1I3
gene,DYSF
gene,NPPA
gene,CASQ2
gene,APOD
gene,TNNC1
gene,ZC3H12D
gene,GMIP
gene,SORD
gene,CD274
gene,MYH7
gene,SDC1
gene,ETV1
gene,VTN
gene,BATF
gene,CUTC
gene,CD72
gene,ATP6V1C2
gene,NKX3-1
gene,TMOD4
gene,CYP2C8
gene,ITGAM
gene,GNA15
gene,ECM1
gene,PKP3
gene,AKR1B1
gene,DOCK2
gene,MYH7B
gene,SERPINA5
gene,NEB
gene,CKM
gene,MYOT
gene,ANKRD23
gene,PSTPIP2
gene,SPOP
gene,SYNJ2BP
gene,PLIN1
gene,COPB1
gene,SLPI
gene,ACTA1
gene,MAP4K4
gene,SLC22A1
gene,ASGR1
gene,RYR1
gene,NRIP1
gene,DNAJB6
gene,PAIP1
gene,HBB
gene,TFF3
gene,TPM3
gene,CCNB2
gene,JUND
gene,STAT6
gene,LRRC1
gene,SIM2
gene,KRT5
gene,LIPE
gene,SIGLEC9
gene,SERPINF2
gene,CLK4
gene,ITGAL
gene,MYH3
gene,TACR2
gene,CORO1A
gene,LILRB2
gene,GCA
gene,TINCR
gene,UCP3
gene,ELANE
gene,GHRL
gene,ICAM3
gene,DSC2
gene,CYTH4
gene,PBLD
gene,HPN
gene,CD79B
gene,TYROBP
gene,CNTF
gene,HCST
gene,POMC
gene,SFTPD
gene,LRG1
gene,ALDOB
gene,C5
gene,ATP2A1
gene,NFE2
gene,MYBPC1
pheno,SEX
pheno,AGE
pheno,BMI
como,MHRNLFLR
como,MHT1D
como,MHT2D
como,MHPNMNIA
como,MHPNMIAB
como,MHASTHMA
como,MHDPRSSN
como,MHLVRDIS
como,MHCOPD
como,MHHRTDIS
como,MHCVD
como,MHHTN
prs,asthma
prs,diabetesType1
prs,diabetesType2
prs,pneumonia
prs,alcohol
prs,cancer
prs,lungCancer
prs,chronicKidneyDisease
prs,coronaryArteryDisease
prs,smokingStatus
prs,crohnsDisease
prs,MDD
prs,SCZ
prs,psoriasis
prs,obesity
prs,covid19hg
prs,covid19hgsevere
prs,hypertension
prs,stroke
prs,ADHD
prs,bmigiant
prs,heart-failure
prs,BIP
prs,covid19hghospitalized
prs,copd
prs,crp
prs,drinking
cova,InferredCov1
cova,InferredCov2
cova,InferredCov3
cova,InferredCov4
cova,InferredCov5
cova,InferredCov6
cova,InferredCov7
cova,InferredCov8
cova,InferredCov9
cova,InferredCov10
cova,InferredCov11
cova,InferredCov12
cova,InferredCov13
cova,InferredCov14
cova,InferredCov15
cova,InferredCov16
cova,InferredCov17
cova,InferredCov18
cova,InferredCov19
cova,InferredCov20
cova,InferredCov21
cova,InferredCov22
cova,InferredCov23
cova,InferredCov24
cova,InferredCov25
cova,InferredCov26
cova,InferredCov27
cova,InferredCov28
cova,InferredCov29
cova,InferredCov30
cova,InferredCov31
cova,InferredCov32
cova,InferredCov33
cova,InferredCov34
cova,InferredCov35
cova,InferredCov36
cova,InferredCov37
cova,InferredCov38
cova,InferredCov39
cova,InferredCov40
cova,InferredCov41
cova,InferredCov42
cova,InferredCov43
cova,InferredCov44
cova,InferredCov45
cova,InferredCov46
cova,InferredCov47
cova,InferredCov48
cova,InferredCov49
cova,InferredCov50
cova,InferredCov51
cova,InferredCov52
cova,InferredCov53
cova,InferredCov54
cova,InferredCov55
cova,InferredCov56
cova,InferredCov57
cova,InferredCov58
cova,InferredCov59
cova,InferredCov60
cova,PC1
cova,PC2
cova,PC3
cova,PC4
cova,PC5
cova,pcr
cova,platform
cova,RACE_1
cova,RACE_2
cova,RACE_3
cova,DTHHRDY_1
cova,DTHHRDY_2
cova,DTHHRDY_3
cova,DTHHRDY_4
cova,COHORT_1
cova,COHORT_2
cova,COHORT_3
tissue,SMTSD_Adrenal_Gland
tissue,SMTSD_Artery_Aorta
tissue,SMTSD_Artery_Coronary
tissue,SMTSD_Artery_Tibial
tissue,SMTSD_Brain_Amygdala
tissue,SMTSD_Brain_Anterior_cingulate_cortex_BA24
tissue,SMTSD_Brain_Caudate_basal_ganglia
tissue,SMTSD_Brain_Cerebellar_Hemisphere
tissue,SMTSD_Brain_Cerebellum
tissue,SMTSD_Brain_Cortex
tissue,SMTSD_Brain_Frontal_Cortex_BA9
tissue,SMTSD_Brain_Hippocampus
tissue,SMTSD_Brain_Hypothalamus
tissue,SMTSD_Brain_Nucleus_accumbens_basal_ganglia
tissue,SMTSD_Brain_Putamen_basal_ganglia
tissue,SMTSD_Brain_Spinal_cord_cervical_c-1
tissue,SMTSD_Brain_Substantia_nigra
tissue,SMTSD_Breast_Mammary_Tissue
tissue,SMTSD_Cells_EBV-transformed_lymphocytes
tissue,SMTSD_Colon_Sigmoid
tissue,SMTSD_Colon_Transverse
tissue,SMTSD_Esophagus_Gastroesophageal_Junction
tissue,SMTSD_Esophagus_Mucosa
tissue,SMTSD_Esophagus_Muscularis
tissue,SMTSD_Heart_Atrial_Appendage
tissue,SMTSD_Heart_Left_Ventricle
tissue,SMTSD_Kidney_Cortex
tissue,SMTSD_Liver
tissue,SMTSD_Lung
tissue,SMTSD_Minor_Salivary_Gland
tissue,SMTSD_Muscle_Skeletal
tissue,SMTSD_Nerve_Tibial
tissue,SMTSD_Pancreas
tissue,SMTSD_Pituitary
tissue,SMTSD_Skin_Not_Sun_Exposed_Suprapubic
tissue,SMTSD_Skin_Sun_Exposed_Lower_leg
tissue,SMTSD_Small_Intestine_Terminal_Ileum
tissue,SMTSD_Spleen
tissue,SMTSD_Stomach
tissue,SMTSD_Thyroid
tissue,SMTSD_Whole_Blood
tissue,SMTSD_Adipose_Subcutaneous
tissue,SMTSD_Adipose_Visceral_Omentum
